county_fips,county_name,state,month_date,period,year,month,quarter,Overdose_Rate_X100K,county_all_drugs_death_count,county_all_drugs_monthly_rate,county_fentanyl_death_count,county_fentanyl_monthly_rate,county_pct_fentanyl,county_population,lagged_neighbor_all_drugs_deaths,lagged_neighbor_fentanyl_deaths,lagged_neighbor_all_drugs_monthly_rate,lagged_neighbor_fentanyl_monthly_rate,lagged_neighbor_pct_fentanyl,county_all_drugs_death_count_2mo_rolling,county_all_drugs_death_high_2mo,county_all_drugs_death_low_2mo,county_all_drugs_death_avg_2mo,county_all_drugs_death_high_3mo,county_all_drugs_death_low_3mo,county_all_drugs_death_avg_3mo,lagged_neighbor_all_drugs_deaths_2mo_rolling,lagged_neighbor_all_drugs_high_2mo,lagged_neighbor_all_drugs_low_2mo,lagged_neighbor_all_drugs_avg_2mo,lagged_neighbor_all_drugs_high_3mo,lagged_neighbor_all_drugs_low_3mo,lagged_neighbor_all_drugs_avg_3mo,county_all_drugs_death_avg_6mo,county_fentanyl_death_avg_6mo,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM,fips,SS_total_number_of_recipients,SS_age_eligibility,SS_blind_and_disabled_eligibility,SS_under_18,SS_18_to_64,SS_65_or_older,SSI_recipients_also_receiving_OASDI,SS_amount_of_payments_(thousands of dollars),Fentanyl Seizures lbs,"Poverty Estimate, All Ages","Poverty Percent, All Ages",Median Household Income
6039,MADERA,CA,5/1/2019,201905,2019,5,2,4.233055081,5,3.165177978,0,0,0,157969,96,8,1.739672507,0.144972709,0.054285714,10,5,5,5,5,0,3.333333333,136,96,40,68,112,40,82.66666667,3.333333333,,156373,75426,80947,11519,5917,5602,22111,11241,10870,9298,4695,4603,14795,7269,7526,118118,55975,62143,113445,53573,59872,63362,30053,33309,41613,19246,22367,35202,16680,18522,21835,10378,11457,11519,5917,5602,12173,6237,5936,12282,6161,6121,11065,5713,5352,10684,5094,5590,11532,5466,6066,10397,4888,5509,10357,4740,5617,9327,4152,5175,9216,4250,4966,8741,4145,4596,8876,4277,4599,8369,4008,4361,7489,3673,3816,5756,2768,2988,3872,1855,2017,2359,1081,1278,2359,1001,1358,34.3,33.2,35.3,6039,4663,1054,3609,574,2242,1847,2368,2843,391.69,30201,20.2,53632
6039,MADERA,CA,6/1/2019,201906,2019,6,2,4.233055081,5,3.165177978,0,0,0,157969,80,8,1.449727089,0.144972709,0.08,10,5,5,5,5,5,5,176,96,80,88,96,40,72,4.166666667,0.666666667,156373,75426,80947,11519,5917,5602,22111,11241,10870,9298,4695,4603,14795,7269,7526,118118,55975,62143,113445,53573,59872,63362,30053,33309,41613,19246,22367,35202,16680,18522,21835,10378,11457,11519,5917,5602,12173,6237,5936,12282,6161,6121,11065,5713,5352,10684,5094,5590,11532,5466,6066,10397,4888,5509,10357,4740,5617,9327,4152,5175,9216,4250,4966,8741,4145,4596,8876,4277,4599,8369,4008,4361,7489,3673,3816,5756,2768,2988,3872,1855,2017,2359,1081,1278,2359,1001,1358,34.3,33.2,35.3,6039,4663,1054,3609,574,2242,1847,2368,2843,293.37,30201,20.2,53632
6039,MADERA,CA,7/1/2019,201907,2019,7,3,4.221760643,5,3.165177978,1,0.633035596,0.2,157969,88,8,1.594699798,0.144972709,0.056666667,10,5,5,5,5,5,5,168,88,80,84,96,80,88,4.166666667,0.5,156717,75663,81054,11340,5841,5499,22189,11247,10942,9359,4674,4685,14553,7157,7396,118434,56199,62235,113829,53901,59928,63209,30034,33175,41699,19415,22284,35044,16655,18389,22533,10674,11859,11340,5841,5499,12237,6233,6004,12354,6226,6128,11090,5615,5475,10420,5004,5416,11372,5394,5978,10528,4927,5601,10362,4837,5525,9437,4257,5180,9205,4224,4981,8572,4132,4440,8834,4257,4577,8433,4042,4391,7598,3687,3911,6030,2913,3117,4000,1884,2116,2520,1182,1338,2385,1008,1377,34.5,33.5,35.4,6039,4663,1054,3609,574,2242,1847,2368,2843,153.71,30201,20.2,53632
6039,MADERA,CA,8/1/2019,201908,2019,8,3,4.221760643,5,3.165177978,1,0.633035596,0.2,157969,100,20,1.812158861,0.362431772,0.16,10,5,5,5,5,5,5,188,100,88,94,100,80,89.33333333,4.166666667,0.333333333,156717,75663,81054,11340,5841,5499,22189,11247,10942,9359,4674,4685,14553,7157,7396,118434,56199,62235,113829,53901,59928,63209,30034,33175,41699,19415,22284,35044,16655,18389,22533,10674,11859,11340,5841,5499,12237,6233,6004,12354,6226,6128,11090,5615,5475,10420,5004,5416,11372,5394,5978,10528,4927,5601,10362,4837,5525,9437,4257,5180,9205,4224,4981,8572,4132,4440,8834,4257,4577,8433,4042,4391,7598,3687,3911,6030,2913,3117,4000,1884,2116,2520,1182,1338,2385,1008,1377,34.5,33.5,35.4,6039,4663,1054,3609,574,2242,1847,2368,2843,276.68,30201,20.2,53632
6039,MADERA,CA,9/1/2019,201909,2019,9,3,4.221760643,5,3.165177978,1,0.633035596,0.2,157969,96,24,1.739672507,0.434918127,0.162857143,10,5,5,5,5,5,5,196,100,96,98,100,88,94.66666667,5,0.5,156717,75663,81054,11340,5841,5499,22189,11247,10942,9359,4674,4685,14553,7157,7396,118434,56199,62235,113829,53901,59928,63209,30034,33175,41699,19415,22284,35044,16655,18389,22533,10674,11859,11340,5841,5499,12237,6233,6004,12354,6226,6128,11090,5615,5475,10420,5004,5416,11372,5394,5978,10528,4927,5601,10362,4837,5525,9437,4257,5180,9205,4224,4981,8572,4132,4440,8834,4257,4577,8433,4042,4391,7598,3687,3911,6030,2913,3117,4000,1884,2116,2520,1182,1338,2385,1008,1377,34.5,33.5,35.4,6039,4663,1054,3609,574,2242,1847,2368,2843,205.64,30201,20.2,53632
6039,MADERA,CA,10/1/2019,201910,2019,10,4,4.221760643,5,3.165177978,1,0.633035596,0.2,157969,60,16,1.087295317,0.289945418,0.16,10,5,5,5,5,5,5,156,96,60,78,100,60,85.33333333,5,0.666666667,156717,75663,81054,11340,5841,5499,22189,11247,10942,9359,4674,4685,14553,7157,7396,118434,56199,62235,113829,53901,59928,63209,30034,33175,41699,19415,22284,35044,16655,18389,22533,10674,11859,11340,5841,5499,12237,6233,6004,12354,6226,6128,11090,5615,5475,10420,5004,5416,11372,5394,5978,10528,4927,5601,10362,4837,5525,9437,4257,5180,9205,4224,4981,8572,4132,4440,8834,4257,4577,8433,4042,4391,7598,3687,3911,6030,2913,3117,4000,1884,2116,2520,1182,1338,2385,1008,1377,34.5,33.5,35.4,6039,4663,1054,3609,574,2242,1847,2368,2843,154.23,30201,20.2,53632
6039,MADERA,CA,11/1/2019,201911,2019,11,4,4.221760643,5,3.165177978,1,0.633035596,0.2,157969,64,12,1.159781671,0.217459063,0.076363636,10,5,5,5,5,5,5,124,64,60,62,96,60,73.33333333,5,0.833333333,156717,75663,81054,11340,5841,5499,22189,11247,10942,9359,4674,4685,14553,7157,7396,118434,56199,62235,113829,53901,59928,63209,30034,33175,41699,19415,22284,35044,16655,18389,22533,10674,11859,11340,5841,5499,12237,6233,6004,12354,6226,6128,11090,5615,5475,10420,5004,5416,11372,5394,5978,10528,4927,5601,10362,4837,5525,9437,4257,5180,9205,4224,4981,8572,4132,4440,8834,4257,4577,8433,4042,4391,7598,3687,3911,6030,2913,3117,4000,1884,2116,2520,1182,1338,2385,1008,1377,34.5,33.5,35.4,6039,4663,1054,3609,574,2242,1847,2368,2843,137.45,30201,20.2,53632
6039,MADERA,CA,12/1/2019,201912,2019,12,4,4.221760643,5,3.165177978,1,0.633035596,0.2,157969,84,12,1.522213443,0.217459063,0.076363636,10,5,5,5,5,5,5,148,84,64,74,84,60,69.33333333,5,1,156717,75663,81054,11340,5841,5499,22189,11247,10942,9359,4674,4685,14553,7157,7396,118434,56199,62235,113829,53901,59928,63209,30034,33175,41699,19415,22284,35044,16655,18389,22533,10674,11859,11340,5841,5499,12237,6233,6004,12354,6226,6128,11090,5615,5475,10420,5004,5416,11372,5394,5978,10528,4927,5601,10362,4837,5525,9437,4257,5180,9205,4224,4981,8572,4132,4440,8834,4257,4577,8433,4042,4391,7598,3687,3911,6030,2913,3117,4000,1884,2116,2520,1182,1338,2385,1008,1377,34.5,33.5,35.4,6039,4663,1054,3609,574,2242,1847,2368,2843,75.9,30201,20.2,53632
6041,MARIN,CA,1/1/2019,201901,2019,1,1,2.332862095,5,1.912206763,1,0.382441353,0.2,261478,172,,1.449665262,,,10,5,5,5,5,5,5,380,208,172,190,208,140,173.3333333,4.166666667,,260091,127092,132999,12006,6062,5944,26964,13680,13284,13297,6744,6553,17157,8710,8447,214329,103894,110435,207824,100606,107218,80057,41187,38870,52960,27422,25538,79723,38714,41009,57984,25760,32224,12006,6062,5944,13897,7011,6886,16424,8358,8066,15151,7643,7508,11946,6122,5824,10752,5869,4883,11712,6217,5495,14315,7213,7102,16181,8123,8058,19968,9872,10096,20259,10043,10216,20143,9733,10410,19353,9066,10287,18093,8274,9819,15379,7058,8321,10322,4715,5607,6335,2837,3498,7855,2876,4979,47.1,45.5,48.4,6041,3122,711,2411,117,1578,1427,1292,2000,417.79,16742,6.6,122933
6041,MARIN,CA,2/1/2019,201902,2019,2,1,2.332862095,5,1.912206763,1,0.382441353,0.2,261478,200,72,1.684277472,0.60633989,0.391222571,10,5,5,5,5,5,5,372,200,172,186,208,172,193.3333333,4.166666667,,260091,127092,132999,12006,6062,5944,26964,13680,13284,13297,6744,6553,17157,8710,8447,214329,103894,110435,207824,100606,107218,80057,41187,38870,52960,27422,25538,79723,38714,41009,57984,25760,32224,12006,6062,5944,13897,7011,6886,16424,8358,8066,15151,7643,7508,11946,6122,5824,10752,5869,4883,11712,6217,5495,14315,7213,7102,16181,8123,8058,19968,9872,10096,20259,10043,10216,20143,9733,10410,19353,9066,10287,18093,8274,9819,15379,7058,8321,10322,4715,5607,6335,2837,3498,7855,2876,4979,47.1,45.5,48.4,6041,3122,711,2411,117,1578,1427,1292,2000,194.25,16742,6.6,122933
6041,MARIN,CA,3/1/2019,201903,2019,3,1,0,0,0,0,0,0,261478,248,84,2.088504065,0.707396538,0.377380952,5,5,0,2.5,5,0,3.333333333,448,248,200,224,248,172,206.6666667,4.166666667,,260091,127092,132999,12006,6062,5944,26964,13680,13284,13297,6744,6553,17157,8710,8447,214329,103894,110435,207824,100606,107218,80057,41187,38870,52960,27422,25538,79723,38714,41009,57984,25760,32224,12006,6062,5944,13897,7011,6886,16424,8358,8066,15151,7643,7508,11946,6122,5824,10752,5869,4883,11712,6217,5495,14315,7213,7102,16181,8123,8058,19968,9872,10096,20259,10043,10216,20143,9733,10410,19353,9066,10287,18093,8274,9819,15379,7058,8321,10322,4715,5607,6335,2837,3498,7855,2876,4979,47.1,45.5,48.4,6041,3122,711,2411,117,1578,1427,1292,2000,248.02,16742,6.6,122933
6041,MARIN,CA,4/1/2019,201904,2019,4,2,2.332862095,5,1.912206763,1,0.382441353,0.2,261478,216,80,1.81901967,0.673710989,0.389732143,5,5,0,2.5,5,0,3.333333333,464,248,216,232,248,200,221.3333333,4.166666667,,260091,127092,132999,12006,6062,5944,26964,13680,13284,13297,6744,6553,17157,8710,8447,214329,103894,110435,207824,100606,107218,80057,41187,38870,52960,27422,25538,79723,38714,41009,57984,25760,32224,12006,6062,5944,13897,7011,6886,16424,8358,8066,15151,7643,7508,11946,6122,5824,10752,5869,4883,11712,6217,5495,14315,7213,7102,16181,8123,8058,19968,9872,10096,20259,10043,10216,20143,9733,10410,19353,9066,10287,18093,8274,9819,15379,7058,8321,10322,4715,5607,6335,2837,3498,7855,2876,4979,47.1,45.5,48.4,6041,3122,711,2411,117,1578,1427,1292,2000,254.92,16742,6.6,122933
6041,MARIN,CA,5/1/2019,201905,2019,5,2,2.332862095,5,1.912206763,1,0.382441353,0.2,261478,196,68,1.650591922,0.57265434,0.353846154,10,5,5,5,5,0,3.333333333,412,216,196,206,248,196,220,4.166666667,,260091,127092,132999,12006,6062,5944,26964,13680,13284,13297,6744,6553,17157,8710,8447,214329,103894,110435,207824,100606,107218,80057,41187,38870,52960,27422,25538,79723,38714,41009,57984,25760,32224,12006,6062,5944,13897,7011,6886,16424,8358,8066,15151,7643,7508,11946,6122,5824,10752,5869,4883,11712,6217,5495,14315,7213,7102,16181,8123,8058,19968,9872,10096,20259,10043,10216,20143,9733,10410,19353,9066,10287,18093,8274,9819,15379,7058,8321,10322,4715,5607,6335,2837,3498,7855,2876,4979,47.1,45.5,48.4,6041,3122,711,2411,117,1578,1427,1292,2000,391.69,16742,6.6,122933
6041,MARIN,CA,6/1/2019,201906,2019,6,2,2.332862095,5,1.912206763,1,0.382441353,0.2,261478,184,64,1.549535274,0.538968791,0.355518395,10,5,5,5,5,5,5,380,196,184,190,216,184,198.6666667,4.166666667,0.833333333,260091,127092,132999,12006,6062,5944,26964,13680,13284,13297,6744,6553,17157,8710,8447,214329,103894,110435,207824,100606,107218,80057,41187,38870,52960,27422,25538,79723,38714,41009,57984,25760,32224,12006,6062,5944,13897,7011,6886,16424,8358,8066,15151,7643,7508,11946,6122,5824,10752,5869,4883,11712,6217,5495,14315,7213,7102,16181,8123,8058,19968,9872,10096,20259,10043,10216,20143,9733,10410,19353,9066,10287,18093,8274,9819,15379,7058,8321,10322,4715,5607,6335,2837,3498,7855,2876,4979,47.1,45.5,48.4,6041,3122,711,2411,117,1578,1427,1292,2000,293.37,16742,6.6,122933
6041,MARIN,CA,7/1/2019,201907,2019,7,3,0,0,0,0,0,0,261478,276,96,2.324302911,0.808453187,0.353116531,5,5,0,2.5,5,0,3.333333333,460,276,184,230,276,184,218.6666667,3.333333333,0.666666667,259085,126664,132421,11580,5876,5704,26325,13345,12980,13390,6794,6596,17197,8692,8505,214530,104060,110470,207790,100649,107141,79713,40985,38728,52443,27192,25251,78658,38333,40325,59492,26432,33060,11580,5876,5704,13554,6870,6684,16088,8168,7920,15516,7842,7674,11754,5951,5803,10812,5874,4938,11528,6137,5391,14327,7218,7109,15776,7963,7813,19247,9519,9728,20394,10104,10290,19922,9714,10208,19095,8996,10099,18095,8236,9859,15755,7181,8574,10938,5018,5920,6764,3037,3727,7940,2960,4980,47.4,45.8,48.9,6041,3122,711,2411,117,1578,1427,1292,2000,153.71,16742,6.6,122933
6041,MARIN,CA,8/1/2019,201908,2019,8,3,2.330676362,5,1.912206763,2,0.764882705,0.4,261478,232,128,1.953761867,1.077937582,0.469041769,5,5,0,2.5,5,0,3.333333333,508,276,232,254,276,184,230.6666667,3.333333333,0.833333333,259085,126664,132421,11580,5876,5704,26325,13345,12980,13390,6794,6596,17197,8692,8505,214530,104060,110470,207790,100649,107141,79713,40985,38728,52443,27192,25251,78658,38333,40325,59492,26432,33060,11580,5876,5704,13554,6870,6684,16088,8168,7920,15516,7842,7674,11754,5951,5803,10812,5874,4938,11528,6137,5391,14327,7218,7109,15776,7963,7813,19247,9519,9728,20394,10104,10290,19922,9714,10208,19095,8996,10099,18095,8236,9859,15755,7181,8574,10938,5018,5920,6764,3037,3727,7940,2960,4980,47.4,45.8,48.9,6041,3122,711,2411,117,1578,1427,1292,2000,276.68,16742,6.6,122933
6041,MARIN,CA,9/1/2019,201909,2019,9,3,2.330676362,5,1.912206763,2,0.764882705,0.4,261478,308,172,2.593787307,1.448478626,0.465422078,10,5,5,5,5,0,3.333333333,540,308,232,270,308,232,272,4.166666667,1.166666667,259085,126664,132421,11580,5876,5704,26325,13345,12980,13390,6794,6596,17197,8692,8505,214530,104060,110470,207790,100649,107141,79713,40985,38728,52443,27192,25251,78658,38333,40325,59492,26432,33060,11580,5876,5704,13554,6870,6684,16088,8168,7920,15516,7842,7674,11754,5951,5803,10812,5874,4938,11528,6137,5391,14327,7218,7109,15776,7963,7813,19247,9519,9728,20394,10104,10290,19922,9714,10208,19095,8996,10099,18095,8236,9859,15755,7181,8574,10938,5018,5920,6764,3037,3727,7940,2960,4980,47.4,45.8,48.9,6041,3122,711,2411,117,1578,1427,1292,2000,205.64,16742,6.6,122933
6041,MARIN,CA,10/1/2019,201910,2019,10,4,2.330676362,5,1.912206763,2,0.764882705,0.4,261478,248,140,2.088504065,1.17899423,0.454255319,10,5,5,5,5,5,5,556,308,248,278,308,232,262.6666667,4.166666667,1.333333333,259085,126664,132421,11580,5876,5704,26325,13345,12980,13390,6794,6596,17197,8692,8505,214530,104060,110470,207790,100649,107141,79713,40985,38728,52443,27192,25251,78658,38333,40325,59492,26432,33060,11580,5876,5704,13554,6870,6684,16088,8168,7920,15516,7842,7674,11754,5951,5803,10812,5874,4938,11528,6137,5391,14327,7218,7109,15776,7963,7813,19247,9519,9728,20394,10104,10290,19922,9714,10208,19095,8996,10099,18095,8236,9859,15755,7181,8574,10938,5018,5920,6764,3037,3727,7940,2960,4980,47.4,45.8,48.9,6041,3122,711,2411,117,1578,1427,1292,2000,154.23,16742,6.6,122933
6041,MARIN,CA,11/1/2019,201911,2019,11,4,2.330676362,5,1.912206763,2,0.764882705,0.4,261478,240,116,2.021132966,0.976880934,0.416666667,10,5,5,5,5,5,5,488,248,240,244,308,240,265.3333333,4.166666667,1.5,259085,126664,132421,11580,5876,5704,26325,13345,12980,13390,6794,6596,17197,8692,8505,214530,104060,110470,207790,100649,107141,79713,40985,38728,52443,27192,25251,78658,38333,40325,59492,26432,33060,11580,5876,5704,13554,6870,6684,16088,8168,7920,15516,7842,7674,11754,5951,5803,10812,5874,4938,11528,6137,5391,14327,7218,7109,15776,7963,7813,19247,9519,9728,20394,10104,10290,19922,9714,10208,19095,8996,10099,18095,8236,9859,15755,7181,8574,10938,5018,5920,6764,3037,3727,7940,2960,4980,47.4,45.8,48.9,6041,3122,711,2411,117,1578,1427,1292,2000,137.45,16742,6.6,122933
6041,MARIN,CA,12/1/2019,201912,2019,12,4,2.330676362,5,1.912206763,2,0.764882705,0.4,261478,248,136,2.088504065,1.145308681,0.44893617,10,5,5,5,5,5,5,488,248,240,244,248,240,245.3333333,4.166666667,1.666666667,259085,126664,132421,11580,5876,5704,26325,13345,12980,13390,6794,6596,17197,8692,8505,214530,104060,110470,207790,100649,107141,79713,40985,38728,52443,27192,25251,78658,38333,40325,59492,26432,33060,11580,5876,5704,13554,6870,6684,16088,8168,7920,15516,7842,7674,11754,5951,5803,10812,5874,4938,11528,6137,5391,14327,7218,7109,15776,7963,7813,19247,9519,9728,20394,10104,10290,19922,9714,10208,19095,8996,10099,18095,8236,9859,15755,7181,8574,10938,5018,5920,6764,3037,3727,7940,2960,4980,47.4,45.8,48.9,6041,3122,711,2411,117,1578,1427,1292,2000,75.9,16742,6.6,122933
6043,MARIPOSA,CA,1/1/2019,201901,2019,1,1,33.61344538,5,27.67629802,0,0,0,18066,40,,0.962075003,,,10,5,5,5,5,0,3.333333333,80,40,40,40,80,40,53.33333333,1.666666667,,17361,8804,8557,750,399,351,1431,707,724,653,345,308,1088,592,496,14875,7545,7330,14527,7353,7174,5135,2693,2442,3540,1825,1715,5120,2559,2561,4779,2377,2402,750,399,351,787,390,397,790,386,404,767,411,356,828,457,371,992,515,477,883,466,417,890,441,449,775,403,372,877,463,414,1081,526,555,1500,745,755,1662,825,837,1530,757,773,1264,665,599,910,452,458,559,283,276,516,220,296,51.8,50.8,52.6,6043,459,49,410,23,302,134,231,304,417.79,2569,14.9,51402
6043,MARIPOSA,CA,2/1/2019,201902,2019,2,1,33.61344538,5,27.67629802,0,0,0,18066,80,12,1.911912457,0.286786869,0.15,10,5,5,5,5,5,5,120,80,40,60,80,40,53.33333333,2.5,,17361,8804,8557,750,399,351,1431,707,724,653,345,308,1088,592,496,14875,7545,7330,14527,7353,7174,5135,2693,2442,3540,1825,1715,5120,2559,2561,4779,2377,2402,750,399,351,787,390,397,790,386,404,767,411,356,828,457,371,992,515,477,883,466,417,890,441,449,775,403,372,877,463,414,1081,526,555,1500,745,755,1662,825,837,1530,757,773,1264,665,599,910,452,458,559,283,276,516,220,296,51.8,50.8,52.6,6043,459,49,410,23,302,134,231,304,194.25,2569,14.9,51402
6043,MARIPOSA,CA,3/1/2019,201903,2019,3,1,0,0,0,0,0,0,18066,80,12,1.911912457,0.286786869,0.15,5,5,0,2.5,5,0,3.333333333,160,80,80,80,80,40,66.66666667,2.5,,17361,8804,8557,750,399,351,1431,707,724,653,345,308,1088,592,496,14875,7545,7330,14527,7353,7174,5135,2693,2442,3540,1825,1715,5120,2559,2561,4779,2377,2402,750,399,351,787,390,397,790,386,404,767,411,356,828,457,371,992,515,477,883,466,417,890,441,449,775,403,372,877,463,414,1081,526,555,1500,745,755,1662,825,837,1530,757,773,1264,665,599,910,452,458,559,283,276,516,220,296,51.8,50.8,52.6,6043,459,49,410,23,302,134,231,304,248.02,2569,14.9,51402
6043,MARIPOSA,CA,4/1/2019,201904,2019,4,2,0,0,0,0,0,0,18066,40,4,0.955956229,0.095595623,0.05,0,0,0,0,5,0,1.666666667,120,80,40,60,80,40,66.66666667,2.5,,17361,8804,8557,750,399,351,1431,707,724,653,345,308,1088,592,496,14875,7545,7330,14527,7353,7174,5135,2693,2442,3540,1825,1715,5120,2559,2561,4779,2377,2402,750,399,351,787,390,397,790,386,404,767,411,356,828,457,371,992,515,477,883,466,417,890,441,449,775,403,372,877,463,414,1081,526,555,1500,745,755,1662,825,837,1530,757,773,1264,665,599,910,452,458,559,283,276,516,220,296,51.8,50.8,52.6,6043,459,49,410,23,302,134,231,304,254.92,2569,14.9,51402
6043,MARIPOSA,CA,5/1/2019,201905,2019,5,2,33.61344538,5,27.67629802,0,0,0,18066,80,8,1.911912457,0.191191246,0.1,5,5,0,2.5,5,0,1.666666667,120,80,40,60,80,40,66.66666667,3.333333333,,17361,8804,8557,750,399,351,1431,707,724,653,345,308,1088,592,496,14875,7545,7330,14527,7353,7174,5135,2693,2442,3540,1825,1715,5120,2559,2561,4779,2377,2402,750,399,351,787,390,397,790,386,404,767,411,356,828,457,371,992,515,477,883,466,417,890,441,449,775,403,372,877,463,414,1081,526,555,1500,745,755,1662,825,837,1530,757,773,1264,665,599,910,452,458,559,283,276,516,220,296,51.8,50.8,52.6,6043,459,49,410,23,302,134,231,304,391.69,2569,14.9,51402
6043,MARIPOSA,CA,6/1/2019,201906,2019,6,2,33.61344538,5,27.67629802,0,0,0,18066,80,8,1.911912457,0.191191246,0.1,10,5,5,5,5,0,3.333333333,160,80,80,80,80,40,66.66666667,3.333333333,0,17361,8804,8557,750,399,351,1431,707,724,653,345,308,1088,592,496,14875,7545,7330,14527,7353,7174,5135,2693,2442,3540,1825,1715,5120,2559,2561,4779,2377,2402,750,399,351,787,390,397,790,386,404,767,411,356,828,457,371,992,515,477,883,466,417,890,441,449,775,403,372,877,463,414,1081,526,555,1500,745,755,1662,825,837,1530,757,773,1264,665,599,910,452,458,559,283,276,516,220,296,51.8,50.8,52.6,6043,459,49,410,23,302,134,231,304,293.37,2569,14.9,51402
6043,MARIPOSA,CA,7/1/2019,201907,2019,7,3,0,0,0,0,0,0,18066,60,8,1.433934343,0.191191246,0.1,5,5,0,2.5,5,0,3.333333333,140,80,60,70,80,60,73.33333333,2.5,0,17117,8675,8442,723,360,363,1387,692,695,669,340,329,1019,566,453,14675,7459,7216,14338,7283,7055,5053,2653,2400,3547,1843,1704,4899,2461,2438,4873,2413,2460,723,360,363,774,394,380,795,394,401,772,409,363,734,401,333,972,521,451,916,480,436,868,446,422,791,396,395,854,457,397,968,476,492,1403,705,698,1674,823,851,1546,749,797,1309,703,606,906,435,471,590,306,284,522,220,302,51.9,50.9,53,6043,459,49,410,23,302,134,231,304,153.71,2569,14.9,51402
6043,MARIPOSA,CA,8/1/2019,201908,2019,8,3,0,0,0,0,0,0,18066,80,24,1.911912457,0.573573737,0.3,0,0,0,0,5,0,1.666666667,140,80,60,70,80,60,73.33333333,1.666666667,0,17117,8675,8442,723,360,363,1387,692,695,669,340,329,1019,566,453,14675,7459,7216,14338,7283,7055,5053,2653,2400,3547,1843,1704,4899,2461,2438,4873,2413,2460,723,360,363,774,394,380,795,394,401,772,409,363,734,401,333,972,521,451,916,480,436,868,446,422,791,396,395,854,457,397,968,476,492,1403,705,698,1674,823,851,1546,749,797,1309,703,606,906,435,471,590,306,284,522,220,302,51.9,50.9,53,6043,459,49,410,23,302,134,231,304,276.68,2569,14.9,51402
6043,MARIPOSA,CA,9/1/2019,201909,2019,9,3,0,0,0,0,0,0,18066,104,32,2.485486195,0.764764983,0.290909091,0,0,0,0,0,0,0,184,104,80,92,104,60,81.33333333,1.666666667,0,17117,8675,8442,723,360,363,1387,692,695,669,340,329,1019,566,453,14675,7459,7216,14338,7283,7055,5053,2653,2400,3547,1843,1704,4899,2461,2438,4873,2413,2460,723,360,363,774,394,380,795,394,401,772,409,363,734,401,333,972,521,451,916,480,436,868,446,422,791,396,395,854,457,397,968,476,492,1403,705,698,1674,823,851,1546,749,797,1309,703,606,906,435,471,590,306,284,522,220,302,51.9,50.9,53,6043,459,49,410,23,302,134,231,304,205.64,2569,14.9,51402
6043,MARIPOSA,CA,10/1/2019,201910,2019,10,4,0,0,0,0,0,0,18066,80,24,1.911912457,0.573573737,0.3,0,0,0,0,0,0,0,184,104,80,92,104,80,88,1.666666667,0,17117,8675,8442,723,360,363,1387,692,695,669,340,329,1019,566,453,14675,7459,7216,14338,7283,7055,5053,2653,2400,3547,1843,1704,4899,2461,2438,4873,2413,2460,723,360,363,774,394,380,795,394,401,772,409,363,734,401,333,972,521,451,916,480,436,868,446,422,791,396,395,854,457,397,968,476,492,1403,705,698,1674,823,851,1546,749,797,1309,703,606,906,435,471,590,306,284,522,220,302,51.9,50.9,53,6043,459,49,410,23,302,134,231,304,154.23,2569,14.9,51402
